"ref_num_id","ref_num"
17508,872550
17509,497513
17510,188727
17511,817389
17512,758759
17513,857568
17514,959223
17515,288248
17516,809190
17517,244865
17518,621454
17519,847225
17520,931243
17521,646817
17522,570284
17523,853328
17524,722107
17525,360192
17526,605704
17527,452636
17528,260359
17529,637412
17530,745782
17531,779994
17532,789968
17533,637740
17534,126359
17535,486288
17536,195943
17537,572804
17538,530603
17539,862651
17540,394325
17541,820244
17542,251372
17543,270061
17544,418576
17545,302025
17546,740829
17547,452148
17548,494393
17549,904154
17550,812502
17551,757468
17552,319268
17553,201765
17554,333262
17555,932584
17556,835833
17557,372961
17558,170825
17559,973377
17560,829372
17561,259652
17562,547910
17563,444244
17564,179010
17565,348232
17566,627812
17567,138861
17568,995944
17569,161224
17570,647114
17571,861232
17572,655297
17573,184551
17574,730899
17575,674334
17576,931336
17577,351400
17578,780209
17579,501433
17580,998464
17581,359587
17582,492666
17583,779641
17584,872717
17585,601371
17586,224760
17587,906977
17588,131317
17589,548893
17590,793611
17591,915178
17592,967897
17593,525712
17594,287891
17595,642482
17596,927416
17597,400294
17598,809797
17599,897444
17600,919219
17601,945430
17602,421891
17603,456687
17604,352827
17605,297178
17606,497706
17607,544318
17608,946142
17609,378332
17610,791075
17611,884526
17612,398734
17613,840321
17614,954231
17615,816486
17616,183479
17617,124200
17618,814794
17619,955611
17620,437005
17621,116715
17622,236061
17623,536607
17624,483815
17625,645886
17626,204273
17627,778317
17628,500037
17629,468649
17630,939697
17631,797516
17632,454283
17633,219255
17634,947314
17635,724684
17636,155359
17637,964656
17638,706286
17639,863716
17640,610802
17641,393226
17642,286204
17643,855535
17644,258488
17645,904525
17646,781485
17647,781925
17648,940185
17649,584941
17650,298478
17651,908797
17652,631275
17653,777950
17654,992548
17655,591044
17656,882898
17657,141610
17658,960640
17659,321635
17660,439701
17661,482748
17662,718421
17663,397498
17664,522843
17665,774390
17666,496126
17667,457971
17668,164069
17669,882426
17670,416220
17671,792895
17672,774718
17673,935113
17674,688017
17675,409241
17676,239726
17677,533095
17678,231525
17679,320643
17680,710774
17681,733279
17682,810169
17683,312896
17684,215468
17685,542337
17686,172421
17687,449939
17688,751226
17689,782742
17690,793244
17691,286924
17692,313131
17693,926439
17694,898555
17695,864791
17696,423004
17697,542889
17698,264609
17699,167278
17700,265065
17701,891864
17702,568008
17703,961003
17704,190691
17705,514547
17706,921100
17707,952800
17708,615146
17709,863375
17710,125547
17711,932991
17712,235414
17713,855172
17714,209593
17715,844973
17716,155572
17717,532311
17718,365749
17719,688643
17720,879553
17721,555738
17722,814441
17723,404874
17724,674953
17725,428653
17726,837702
17727,645469
17728,374878
17729,955824
17730,622266
17731,185528
17732,715174
17733,546041
17734,411655
17735,586198
17736,596791
17737,293138
17738,652016
17739,531161
17740,373040
17741,564533
17742,477985
17743,394791
17744,879751
17745,594065
17746,409961
17747,494467
17748,995697
17749,973144
17750,872004
17751,548703
17752,502080
17753,587960
17754,861665
17755,368403
17756,646683
17757,893125
17758,730818
17759,203740
17760,404172
17761,507949
17762,753957
17763,938140
17764,493411
17765,383637
17766,980859
17767,597105
17768,586840
17769,252342
17770,972216
17771,459335
17772,417081
17773,794074
17774,662577
17775,233032
17776,766806
17777,608583
17778,320174
17779,480697
17780,240779
17781,617348
17782,958597
17783,188813
17784,534146
17785,363883
17786,466143
17787,377869
17788,414481
17789,937476
17790,685404
17791,647744
17792,858554
17793,431027
17794,928065
17795,534698
17796,900701
17797,229472
17798,727705
17799,761205
17800,344714
17801,799378
17802,544388
17803,832894
17804,598337
17805,247365
17806,945580
17807,506451
17808,983201
17809,884060
17810,900606
17811,866834
17812,281098
17813,205860
17814,840251
17815,676924
17816,742036
17817,296064
17818,574856
17819,425617
17820,131719
17821,387469
17822,663442
17823,750239
17824,872887
17825,355497
17826,994378
17827,818164
17828,565253
17829,843483
17830,805711
17831,646584
17832,538457
17833,731049
17834,529818
17835,722282
17836,839275
17837,805255
17838,123502
17839,467751
17840,351962
17841,267228
17842,453069
17843,459236
17844,252437
17845,274719
17846,822253
17847,341943
17848,957877
17849,672908
17850,327573
17851,723338
17852,242552
17853,972851
17854,903363
17855,418497
17856,780579
17857,950228
17858,250941
17859,781291
17860,655626
17861,146452
17862,903691
17863,417801
17864,740364
17865,121630
17866,815351
17867,953062
17868,440312
17869,191461
17870,929737
17871,640195
17872,290602
17873,121302
17874,264303
17875,499571
17876,591529
17877,133964
17878,908632
17879,559085
17880,279489
17881,750972
17882,472180
17883,257925
17884,906096
17885,457814
17886,935588
17887,581800
17888,500520
17889,979771
17890,877607
17891,822286
17892,468492
17893,604914
17894,404548
17895,653904
17896,846667
17897,563037
17898,571222
17899,396367
17900,204700
17901,963701
17902,595153
17903,773835
17904,996657
17905,302587
17906,555796
17907,146423
17908,781320
17909,589048
17910,595481
17911,235096
17912,764742
17913,195413
17914,486818
17915,855370
17916,957014
17917,401572
17918,117094
17919,479073
17920,803460
17921,626846
17922,949140
17923,657282
17924,219025
17925,442726
17926,688238
17927,250549
17928,697005
17929,603569
17930,680463
17931,478730
17932,209436
17933,571413
17934,644376
17935,540665
17936,235003
17937,610364
17938,837323
17939,855073
17940,845504
17941,531770
17942,384374
17943,789129
17944,830830
17945,947644
17946,645624
17947,613908
17948,193558
17949,316918
17950,814852
17951,529170
17952,721194
17953,613596
17954,160050
17955,124462
17956,618159
17957,856761
17958,959918
17959,331692
17960,533417
17961,864378
17962,331108
17963,199823
17964,856177
17965,687255
17966,759414
17967,743124
17968,634053
17969,263980
17970,424657
17971,625870
17972,751327
17973,582083
17974,827165
17975,582411
17976,303619
17977,257774
17978,905755
17979,522589
17980,768085
17981,640424
17982,737209
17983,527754
17984,559718
17985,728442
17986,710544
17987,736625
17988,196719
17989,191118
17990,567917
17991,214817
17992,584995
17993,916536
17994,777688
17995,970251
17996,631533
17997,751863
17998,919495
17999,565707
18000,712446
18001,809209
18002,926980
18003,650757
18004,533743
18005,181227
18006,480540
18007,720629
18008,968109
18009,173230
18010,549225
18011,224396
18012,256864
18013,568619
18014,677690
18015,928556
18016,237774
18017,515288
18018,717333
18019,439069
18020,892659
18021,122875
18022,157932
18023,489975
18024,134497
18025,544130
18026,776862
18027,785045
18028,916350
18029,418575
18030,941585
18031,602871
18032,655884
18033,502573
18034,217303
18035,879650
18036,995796
18037,844166
18038,651421
18039,285556
18040,611762
18041,643678
18042,538815
18043,757672
18044,352020
18045,260376
18046,798148
18047,829992
18048,699331
18049,597204
18050,587317
18051,821795
18052,789967
18053,962704
18054,508040
18055,654461
18056,853895
18057,621457
18058,283996
18059,537695
18060,237149
18061,861508
18062,493229
18063,666948
18064,453536
18065,220508
18066,274874
18067,177525
18068,746122
18069,459657
18070,421508
18071,291900
18072,730564
18073,484868
18074,367637
18075,654614
18076,628403
18077,382907
18078,594271
18079,879945
18080,740521
18081,973406
18082,903270
18083,270233
18084,462697
18085,217972
18086,147065
18087,201786
18088,426701
18089,402730
18090,434886
18091,319291
18092,957712
18093,241941
18094,531223
18095,195603
18096,835814
18097,954216
18098,238445
18099,892824
18100,524144
18101,398737
18102,150340
18103,481887
18104,907806
18105,297485
18106,448507
18107,977637
18108,113437
18109,659743
18110,790772
18111,414431
18112,274210
18113,946113
18114,824784
18115,198762
18116,525711
18117,148844
18118,686778
18119,400313
18120,766032
18121,642477
18122,663039
18123,112637
18124,942569
18125,457488
18126,881617
18127,976077
18128,505054
18129,942881
18130,139817
18131,688575
18132,904530
18133,796595
18134,268973
18135,419664
18136,871102
18137,828055
18138,796027
18139,940166
18140,194855
18141,571844
18142,186668
18143,956452
18144,155328
18145,680214
18146,195567
18147,869982
18148,666296
18149,307626
18150,822452
18151,308066
18152,586346
18153,877725
18154,446111
18155,947309
18156,939110
18157,578145
18158,653346
18159,714962
18160,517340
18161,186116
18162,375778
18163,200598
18164,312471
18165,371098
18166,409222
18167,649818
18168,240313
18169,759719
18170,960183
18171,155731
18172,782562
18173,132886
18174,496097
18175,223443
18176,985552
18177,282523
18178,684910
18179,522380
18180,129383
18181,490920
18182,867659
18183,183124
18184,560055
18185,281939
18186,385276
18187,113889
18188,246044
18189,591379
18190,882893
18191,377407
18192,141621
18193,944189
18194,859179
18195,281656
18196,815398
18197,648473
18198,528376
18199,615157
18200,482816
18201,840713
18202,606974
18203,640274
18204,692908
18205,824135
18206,272821
18207,551101
18208,743494
18209,599923
18210,744078
18211,265078
18212,273277
18213,823695
18214,214939
18215,558652
18216,842273
18217,733483
18218,432834
18219,199733
18220,734179
18221,993456
18222,634551
18223,800832
18224,415912
18225,215475
18226,172882
18227,582009
18228,793219
18229,140918
18230,495754
18231,586497
18232,219395
18233,947462
18234,419859
18235,454655
18236,997376
18237,299210
18238,228288
18239,268070
18240,629956
18241,145094
18242,276269
18243,475728
18244,193708
18245,570447
18246,324935
18247,870685
18248,948710
18249,310305
18250,626724
18251,451031
18252,604099
18253,531840
18254,435865
18255,187023
18256,200805
18257,644970
18258,366178
18259,393598
18260,435281
18261,855635
18262,116919
18263,925347
18264,274539
18265,980836
18266,699257
18267,798646
18268,545696
18269,252329
18270,779447
18271,334048
18272,237287
18273,813304
18274,561610
18275,507954
18276,284462
18277,334376
18278,138603
18279,820857
18280,949352
18281,988077
18282,981324
18283,594502
18284,462520
18285,854293
18286,765721
18287,333512
18288,519385
18289,735301
18290,489805
18291,769961
18292,361308
18293,149597
18294,717487
18295,314514
18296,482190
18297,858989
18298,526966
18299,761194
18300,808555
18301,769377
18302,867174
18303,198547
18304,329336
18305,273467
18306,753091
18307,883752
18308,306135
18309,907527
18310,992022
18311,832522
18312,447714
18313,143128
18314,338011
18315,480678
18316,407723
18317,127914
18318,897698
18319,329808
18320,189274
18321,565617
18322,232607
18323,907055
18324,601301
18325,987133
18326,995318
18327,262680
18328,488974
18329,958961
18330,288510
18331,818155
18332,617200
18333,557073
18334,850951
18335,726797
18336,207067
18337,616504
18338,851663
18339,959289
18340,663437
18341,296095
18342,994389
18343,237855
18344,808704
18345,639479
18346,329491
18347,205883
18348,631930
18349,983670
18350,414309
18351,274328
18352,785220
18353,590165
18354,422054
18355,501812
18356,911575
18357,390594
18358,580367
18359,588548
18360,179175
18361,146443
18362,382721
18363,511417
18364,888154
18365,372804
18366,757369
18367,118426
18368,234348
18369,966505
18370,705407
18371,169412
18372,360142
18373,821562
18374,444889
18375,946659
18376,990446
18377,421110
18378,211619
18379,237452
18380,403824
18381,529797
18382,922734
18383,706626
18384,570815
18385,894116
18386,324791
18387,159864
18388,236185
18389,475496
18390,814214
18391,137021
18392,901417
18393,420651
18394,276189
18395,468525
18396,778753
18397,412136
18398,997872
18399,738790
18400,125260
18401,186807
18402,652377
18403,155227
18404,154771
18405,618877
18406,393358
18407,748485
18408,595512
18409,146390
18410,171057
18411,997336
18412,547318
18413,796128
18414,145694
18415,443108
18416,585377
18417,944294
18418,743862
18419,222376
18420,465086
18421,514076
18422,559588
18423,807445
18424,899644
18425,684349
18426,943758
18427,874101
18428,457847
18429,574026
18430,906065
18431,943174
18432,215107
18433,881846
18434,959716
18435,865272
18436,725528
18437,618469
18438,239850
18439,687581
18440,759612
18441,524320
18442,147651
18443,850906
18444,313028
18445,842705
18446,767799
18447,472382
18448,449815
18449,458012
18450,864347
18451,362593
18452,339846
18453,409462
18454,370794
18455,918120
18456,649570
18457,550950
18458,874806
18459,298697
18460,576777
18461,265197
18462,141837
18463,622607
18464,214784
18465,159043
18466,490584
18467,204869
18468,649034
18469,514423
18470,369802
18471,482971
18472,867955
18473,737176
18474,491152
18475,676501
18476,807806
18477,887788
18478,340254
18479,845537
18480,293912
18481,803790
18482,294608
18483,732968
18484,317751
18485,680494
18486,510407
18487,250516
18488,688775
18489,310458
18490,219056
18491,146109
18492,258135
18493,796227
18494,827823
18495,518116
18496,483336
18497,729344
18498,886212
18499,517420
18500,537400
18501,645593
18502,605112
18503,546485
18504,789160
18505,412235
18506,285085
18507,803976
18508,394915
18509,519234
18510,723629
18511,941304
18512,588532
18513,655589
18514,949491
18515,277520
18516,382009
18517,587836
18518,123777
18519,529525
18520,508513
18521,885378
18522,722509
18523,862125
18524,458763
18525,902916
18526,670910
18527,592965
18528,750008
18529,783956
18530,505692
18531,112311
18532,663165
18533,471672
18534,742267
18535,857566
18536,726069
18537,156717
18538,843572
18539,866077
18540,642279
18541,851447
18542,113239
18543,785076
18544,632202
18545,344933
18546,213646
18547,143235
18548,198080
18549,323274
18550,361415
18551,280877
18552,315073
18553,122130
18554,708855
18555,876315
18556,991974
18557,552459
18558,915708
18559,113140
18560,624162
18561,884184
18562,991278
18563,543944
18564,535437
18565,130162
18566,677488
18567,191618
18568,568417
18569,709460
18570,361132
18571,122545
18572,727486
18573,549611
18574,505087
18575,165359
18576,967911
18577,671189
18578,872755
18579,994510
18580,986309
18581,379850
18582,548899
18583,958826
18584,897434
18585,757882
18586,240996
18587,149381
18588,617067
18589,758450
18590,651087
18591,533925
18592,156998
18593,189098
18594,954833
18595,682539
18596,762049
18597,805835
18598,730597
18599,153085
18600,754178
18601,813320
18602,722414
18603,587191
18604,308855
18605,998526
18606,293429
18607,154581
18608,117961
18609,843980
18610,341499
18611,477190
18612,209936
18613,643860
18614,731397
18615,836111
18616,656198
18617,251065
18618,627802
18619,820545
18620,348862
18621,872363
18622,828746
18623,697505
18624,493732
18625,772524
18626,547960
18627,225686
18628,588703
18629,215289
18630,424425
18631,263188
18632,464100
18633,354585
18634,801730
18635,132919
18636,943668
18637,347098
18638,617879
18639,279386
18640,725666
18641,320701
18642,865090
18643,114184
18644,823493
18645,916936
18646,423873
18647,908739
18648,875055
18649,599609
18650,354097
18651,121733
18652,841611
18653,929178
18654,768877
18655,929618
18656,768421
18657,559454
18658,205660
18659,238768
18660,528050
18661,855505
18662,531658
18663,286474
18664,201703
18665,194822
18666,163562
18667,580712
18668,827518
18669,138087
18670,904563
18671,912760
18672,948836
18673,437043
18674,428856
18675,159938
18676,324621
18677,614372
18678,630598
18679,947276
18680,979872
18681,307595
18682,998274
18683,830622
18684,675455
18685,562277
18686,955790
18687,212583
18688,244107
18689,683636
18690,754837
18691,886710
18692,203940
18693,396735
18694,929953
18695,797209
18696,168904
18697,831293
18698,454622
18699,630317
18700,979659
18701,989226
18702,317837
18703,855666
18704,487066
18705,803700
18706,163713
18707,803260
18708,427699
18709,724305
18710,904912
18711,603434
18712,551508
18713,630974
18714,543327
18715,599890
18716,499331
18717,133236
18718,264607
18719,786304
18720,361531
18721,760005
18722,482537
18723,841440
18724,929009
18725,703662
18726,464711
18727,966840
18728,935764
18729,388438
18730,943967
18731,913475
18732,380821
18733,993425
18734,574363
18735,758821
18736,239931
18737,856610
18738,362715
18739,641819
18740,617724
18741,377907
18742,784582
18743,693707
18744,166110
18745,907558
18746,667876
18747,297981
18748,552210
18749,659695
18750,198578
18751,900267
18752,685994
18753,515139
18754,892064
18755,150196
18756,716870
18757,337490
18758,919924
18759,928127
18760,825864
18761,872674
18762,541177
18763,288692
18764,897099
18765,758627
18766,192771
18767,538124
18768,211233
18769,152620
18770,730164
18771,467570
18772,177285
18773,972166
18774,738161
18775,452760
18776,266305
18777,666804
18778,771669
18779,737721
18780,519416
18781,364805
18782,611625
18783,765752
18784,932303
18785,511547
18786,548705
18787,941706
18788,493941
18789,443507
18790,147337
18791,502710
18792,277674
18793,178861
18794,636744
18795,494525
18796,426582
18797,966472
18798,896952
18799,672946
18800,530756
18801,319392
18802,187979
18803,854111
18804,958275
18805,812954
18806,896368
18807,911934
18808,781269
18809,277953
18810,146474
18811,452571
18812,663871
18813,390627
18814,820731
18815,722260
18816,283820
18817,123472
18818,161100
18819,123032
18820,245102
18821,682641
18822,561280
18823,135361
18824,453435
18825,658900
18826,143562
18827,659228
18828,143874
18829,690416
18830,300046
18831,416876
18832,593300
18833,173974
18834,224636
18835,934265
18836,775494
18837,995004
18838,355935
18839,694336
18840,783693
18841,330010
18842,233245
18843,512768
18844,686313
18845,809921
18846,174966
18847,247419
18848,246963
18849,305237
18850,598967
18851,631899
18852,544442
18853,858351
18854,230397
18855,323355
18856,237886
18857,647645
18858,314840
18859,615985
18860,461529
18861,310734
18862,250152
18863,555818
18864,250848
18865,627459
18866,656415
18867,410903
18868,739609
18869,302861
18870,325704
18871,618850
18872,491989
18873,136994
18874,136682
18875,831219
18876,308198
18877,861015
18878,484276
18879,243781
18880,212905
18881,185672
18882,846709
18883,721023
18884,343178
18885,212321
18886,921956
18887,151660
18888,806034
18889,428957
18890,951536
18891,850189
18892,918300
18893,959739
18894,190267
18895,321232
18896,200154
18897,278839
18898,687554
18899,759587
18900,513579
18901,943193
18902,496557
18903,676833
18904,929783
18905,398057
18906,615194
18907,150588
18908,121632
18909,362301
18910,606681
18911,327889
18912,584822
18913,993143
18914,700800
18915,669292
18916,936114
18917,499533
18918,353628
18919,791876
18920,551250
18921,204890
18922,439981
18923,362070
18924,191152
18925,431214
18926,491151
18927,230773
18928,921239
18929,465354
18930,141530
18931,273401
18932,969981
18933,936721
18934,908301
18935,423439
18936,566963
18937,363190
18938,286807
18939,147895
18940,479404
18941,440909
18942,951707
18943,370805
18944,128104
18945,935225
18946,775118
18947,600855
18948,944122
18949,823187
18950,779125
18951,657812
18952,948042
18953,276393
18954,596908
18955,830800
18956,359087
18957,136777
18958,392515
18959,261288
18960,186091
18961,325387
18962,428094
18963,160708
18964,537383
18965,529196
18966,846038
18967,782229
18968,982670
18969,310893
18970,904821
18971,258688
18972,137313
18973,773462
18974,547402
18975,696411
18976,949162
18977,863252
18978,653285
18979,924911
18980,243462
18981,811994
18982,243150
18983,234949
18984,803793
18985,194760
18986,493560
18987,266468
18988,911120
18989,990465
18990,220169
18991,177184
18992,690494
18993,637381
18994,654987
18995,716411
18996,954989
18997,192934
18998,437691
18999,561486
19000,153153
19001,987617
19002,556295
19003,138735
19004,580320
19005,996130
19006,494032
19007,911672
19008,820277
19009,896630
19010,731833
19011,369619
19012,607548
19013,323285
19014,900110
19015,677636
19016,289777
19017,229627
19018,329468
19019,456357
19020,506787
19021,474191
19022,983377
19023,776296
19024,832654
19025,525530
19026,180509
19027,330268
19028,288529
19029,157434
19030,173656
19031,549207
19032,834214
19033,968083
19034,417642
19035,942708
19036,270999
19037,448646
19038,950654
19039,480897
19040,188541
19041,809828
19042,897413
19043,951222
19044,616636
19045,480329
19046,758445
19047,994841
19048,632862
19049,549620
19050,416969
19051,784160
19052,505384
19053,112579
19054,248382
19055,262463
19056,906944
19057,355378
19058,463311
19059,900453
19060,708995
19061,866953
19062,490090
19063,150394
19064,817039
19065,407404
19066,406948
19067,329055
19068,130725
19069,222193
19070,297211
19071,166872
19072,576315
19073,969424
19074,543959
19075,386878
19076,916011
19077,493755
19078,772531
19079,390470
19080,382285
19081,588104
19082,749140
19083,417938
19084,772987
19085,486106
19086,395223
19087,467900
19088,771411
19089,492635
19090,971848
19091,737399
19092,789658
19093,931369
19094,893237
19095,613071
19096,861913
19097,437456
19098,722745
19099,846899
19100,954830
19101,153386
19102,484594
19103,805148
19104,841620
19105,191329
19106,568194
19107,231020
19108,614760
19109,859518
19110,482717
19111,728669
19112,483157
19113,121170
19114,159301
19115,431551
19116,917279
19117,306956
19118,214022
19119,599590
19120,823514
19121,507188
19122,441244
19123,363367
19124,865117
19125,320674
19126,767322
19127,810576
19128,120242
19129,774687
19130,801045
19131,626665
19132,782556
19133,550848
19134,215598
19135,989534
19136,822850
19137,869544
19138,971700
19139,797093
19140,797549
19141,261497
19142,359294
19143,979319
19144,822410
19145,445545
19146,325338
19147,930261
19148,805928
19149,517674
19150,396491
19151,922078
19152,204568
19153,664750
19154,795973
19155,974676
19156,179799
19157,688969
19158,145851
19159,555920
19160,688513
19161,450690
19162,997245
19163,510657
19164,117546
19165,933173
19166,610771
19167,863685
19168,571898
19169,964625
19170,811531
19171,531997
19172,855814
19173,781799
19174,349950
19175,879584
19176,469763
19177,795694
19178,461248
19179,803691
19180,652695
19181,401739
19182,243644
19183,837199
19184,420581
19185,901351
19186,136947
19187,168223
19188,948208
19189,460064
19190,436367
19191,814976
19192,152437
19193,366708
19194,930422
19195,397160
19196,806795
19197,654271
19198,317370
19199,864822
19200,331560
19201,679632
19202,890321
19203,479966
19204,782775
19205,913500
19206,625738
19207,695482
19208,172452
19209,458169
19210,935299
19211,695922
19212,282318
19213,406323
19214,921133
19215,522713
19216,737085
19217,710108
19218,999907
19219,151021
19220,920805
19221,669629
19222,498772
19223,824185
19224,743544
19225,908927
19226,499356
19227,534179
19228,525408
19229,650881
19230,442233
19231,663256
19232,934597
19233,802616
19234,355811
19235,834076
19236,270565
19237,369057
19238,526920
19239,848306
19240,735923
19241,867160
19242,198573
19243,130492
19244,808093
19245,900732
19246,639594
19247,197989
19248,369513
19249,876245
19250,422715
19251,377900
19252,447708
19253,659696
19254,552205
19255,221416
19256,880238
19257,772194
19258,170681
19259,772778
19260,636759
19261,382548
19262,470085
19263,673550
19264,835849
19265,924435
19266,293171
19267,126916
19268,136061
19269,413536
19270,991091
19271,690564
19272,587441
19273,220339
19274,691020
19275,501577
19276,911274
19277,391871
19278,654585
19279,707586
19280,893484
19281,847658
19282,754636
19283,115503
19284,260671
19285,972346
19286,902146
19287,628767
19288,659203
19289,690415
19290,292024
19291,517028
19292,708513
19293,853152
19294,561751
19295,813485
19296,569492
19297,516460
19298,893327
19299,225587
19300,580401
19301,138302
19302,390964
19303,628279
19304,880389
19305,749294
19306,795139
19307,138998
19308,664552
19309,872206
19310,226299
19311,462829
19312,757319
19313,972818
19314,319423
19315,932467
19316,333725
19317,485984
19318,403302
19319,812933
19320,639745
19321,150464
19322,728019
19323,693879
19324,305794
19325,506482
19326,422040
19327,875894
19328,598952
19329,222027
19330,456124
19331,274342
19332,951052
19333,441874
19334,320484
19335,898039
19336,735032
19337,617166
19338,950724
19339,118844
19340,131182
19341,387940
19342,540813
19343,425080
19344,942445
19345,826236
19346,583530
19347,216992
19348,417467
19349,496721
19350,601928
19351,296097
19352,702548
19353,873310
19354,672385
19355,154972
19356,680002
19357,563795
19358,208977
19359,195259
19360,294076
19361,163159
19362,381203
19363,580893
19364,461577
19365,451048
19366,870690
19367,688675
19368,845933
19369,475759
19370,235934
19371,536916
19372,483500
19373,509771
19374,604956
19375,136946
19376,691211
19377,546009
19378,905302
19379,264105
19380,742993
19381,458168
19382,294981
19383,834907
19384,703664
19385,914069
19386,287268
19387,810810
19388,331561
19389,864823
19390,734172
19391,719158
19392,279087
19393,818681
19394,687122
19395,850453
19396,925711
19397,455000
19398,223151
19399,298149
19400,669628
19401,936874
19402,385448
19403,543297
19404,622763
19405,506974
19406,214948
19407,692315
19408,306790
19409,631400
19410,701080
19411,182472
19412,567328
19413,768536
19414,327937
19415,370406
19416,909077
19417,576710
19418,908765
19419,978214
19420,473817
19421,335969
19422,370573
19423,121171
19424,406105
19425,921415
19426,483156
19427,230565
19428,541954
19429,416252
19430,304109
19431,346380
19432,172550
19433,826427
19434,793559
19435,263874
19436,408689
19437,733311
19438,679282
19439,810577
19440,189768
19441,488383
19442,688049
19443,613682
19444,721092
19445,404673
19446,922391
19447,570651
19448,893952
19449,989535
19450,778917
19451,275633
19452,227420
19453,299422
19454,939665
19455,638363
19456,990103
19457,845614
19458,863684
19459,195536
19460,518859
19461,845286
19462,870473
19463,795972
19464,878658
19465,469153
19466,442504
19467,389235
19468,419695
19469,827488
19470,429736
19471,612540
19472,193214
19473,762541
19474,754342
19475,342463
19476,476226
19477,621183
19478,722818
19479,153489
19480,853609
19481,114829
19482,753774
19483,931474
19484,334716
19485,780075
19486,629462
19487,445230
19488,990417
19489,972347
19490,135391
19491,493096
19492,797738
19493,391453
19494,421377
19495,998930
19496,220945
19497,946964
19498,958301
19499,888749
19500,520005
19501,538961
19502,426568
19503,195734
19504,888165
19505,957845
19506,187549
19507,973531
19508,740396
19509,588603
19510,146484
19511,656354
19512,443654
19513,942079
19514,247397
19515,213385
19516,752791
19517,422481
19518,134727
19519,255142
19520,832862
19521,660306
19522,197647
19523,329188
19524,504923
19525,583075
19526,471991
19527,165195
19528,906419
19529,241416
19530,898038
19531,188942
19532,959238
19533,157482
19534,400188
19535,127030
19536,766165
19537,897342
19538,270892
19539,448573
19540,456758
19541,296395
19542,967976
19543,671442
19544,934596
19545,933900
19546,262383
19547,347625
19548,749852
19549,442232
19550,407700
19551,650880
19552,329839
19553,712315
19554,977347
19555,824382
19556,112699
19557,414513
19558,273412
19559,616260
19560,407228
19561,677823
19562,569190
19563,892534
19564,858522
19565,481657
19566,561005
19567,723137
19568,538682
19569,656009
19570,741263
19571,259453
19572,548735
19573,636758
19574,556476
19575,621332
19576,244763
19577,707587
19578,485354
19579,730850
19580,708299
19581,324158
19582,260509
19583,360346
19584,351577
19585,169560
19586,391870
19587,167740
19588,499239
19589,447265
19590,944923
19591,630810
19592,936720
19593,700650
19594,684104
19595,182970
19596,841284
19597,536438
19598,482949
19599,514409
19600,303676
19601,696009
19602,271824
19603,249562
19604,111399
19605,541907
19606,704194
19607,457986
19608,835041
19609,905452
19610,380409
19611,751328
19612,331099
19613,190033
19614,558777
19615,759369
19616,818499
19617,513417
19618,618128
19619,362623
19620,621800
19621,291046
19622,706871
19623,837852
19624,193577
19625,212675
19626,529197
19627,971364
19628,666014
19629,947587
19630,307268
19631,658269
19632,909399
19633,797373
19634,870320
19635,732670
19636,318433
19637,435740
19638,563945
19639,924910
19640,401904
19641,286405
19642,652588
19643,887098
19644,956874
19645,724797
19646,427231
19647,803792
19648,310892
19649,145515
19650,627305
19651,495255
19652,461179
19653,171332
19654,381353
19655,242852
19656,340643
19657,186793
19658,201539
19659,393360
19660,294253
19661,714367
19662,478614
19663,974119
19664,796470
19665,218821
19666,989133
19667,503799
19668,460816
19669,324777
19670,375655
19671,204139
19672,124794
19673,645732
19674,176324
19675,831218
19676,546056
19677,657662
19678,788757
19679,573596
19680,774252
19681,782439
19682,592502
19683,695658
19684,550323
19685,164535
19686,440815
19687,331512
19688,610288
19689,362772
19690,567257
19691,487885
19692,339003
19693,208336
19694,240188
19695,944752
19696,298940
19697,246609
19698,114348
19699,307127
19700,785999
19701,752035
19702,527894
19703,282070
19704,327888
19705,196923
19706,736293
19707,640564
19708,710340
19709,522945
19710,906249
19711,802536
19712,873445
19713,583633
19714,749773
19715,262462
19716,256564
19717,720233
19718,338813
19719,180343
19720,512364
19721,534387
19722,363674
19723,330614
19724,565407
19725,433258
19726,565847
19727,399694
19728,312148
19729,584185
19730,174362
19731,824815
19732,466918
19733,667947
19734,798912
19735,386879
19736,198269
19737,523655
19738,560244
19739,206454
19740,927920
19741,901036
19742,341805
19743,723928
19744,154571
19745,519479
19746,202445
19747,511988
19748,888599
19749,713713
19750,270246
19751,382284
19752,949638
19753,646434
19754,682237
19755,754204
19756,730619
19757,202981
19758,877406
19759,999080
19760,737982
19761,421563
19762,637543
19763,544902
19764,453535
19765,876950
19766,438130
19767,885404
19768,395413
19769,123807
19770,236714
19771,654402
19772,153152
19773,508087
19774,561487
19775,972778
19776,998667
19777,143621
19778,946189
19779,352043
19780,611725
19781,327268
19782,757655
19783,565095
19784,651426
19785,765268
19786,426321
19787,462069
19788,259527
19789,494033
19790,664120
19791,996131
19792,390188
19793,697812
19794,987944
19795,178369
19796,410427
19797,386644
19798,544189
19799,744781
19800,344499
19801,752966
19802,448175
19803,824908
19804,273598
19805,247164
19806,915849
19807,824452
19808,701796
19809,398533
19810,490240
19811,647186
19812,727555
19813,183804
19814,206621
19815,449103
19816,541021
19817,387764
19818,775305
19819,906594
19820,541589
19821,995187
19822,348059
19823,582770
19824,881285
19825,686374
19826,372530
19827,719874
19828,557567
19829,758031
19830,817669
19831,252935
19832,453911
19833,492242
19834,963972
19835,537475
19836,886143
19837,283264
19838,436369
